Field1,Text,Text1,Text2,Text3,Text4,Text5,Text6
"Rolo
@Agrinsomne
·
Feb 19
:'(
2K",Rolo,@Agrinsomne,:'(,Lembo,@Lembo006,"6:00 AM · Feb 19, 2024","Hoy 
@KRUesports
 y 
@G2VALORANT
 guardaron un minuto de silencio en #VCTAmericas en honor a DaveeyS.

Santiago fue el primer colombiano en Tier 1 de Valorant, pieza clave de KRÜ en 2023, un gran jugador que dejó huella en nuestra comunidad. No le olvidamos, siempre presente "
"Sergio Correa
@SergioUC01
·
Feb 19
Santi siempre será recordado, orgullo colombiano!
19
2.9K",Sergio Correa,@SergioUC01,"Santi siempre será recordado, orgullo colombiano!",Lembo,@Lembo006,"6:00 AM · Feb 19, 2024","Hoy 
@KRUesports
 y 
@G2VALORANT
 guardaron un minuto de silencio en #VCTAmericas en honor a DaveeyS.

Santiago fue el primer colombiano en Tier 1 de Valorant, pieza clave de KRÜ en 2023, un gran jugador que dejó huella en nuestra comunidad. No le olvidamos, siempre presente "
"Manu_Manguito
@Manu_Manguito
·
Feb 19
Sigo esperando mi tarjeta de jugador de daveeys 
54
2.8K",Manu_Manguito,@Manu_Manguito,Sigo esperando mi tarjeta de jugador de daveeys ,Lembo,@Lembo006,"6:00 AM · Feb 19, 2024","Hoy 
@KRUesports
 y 
@G2VALORANT
 guardaron un minuto de silencio en #VCTAmericas en honor a DaveeyS.

Santiago fue el primer colombiano en Tier 1 de Valorant, pieza clave de KRÜ en 2023, un gran jugador que dejó huella en nuestra comunidad. No le olvidamos, siempre presente "
"SoyZuk0 
@g4zuk0
·
Feb 19
Nunca voy a olvidar qué fui al hospital psiquiátrico por intento de suicidio y al salir ver esta noticia me pego tan duro que no lo voy a olvidar, Gracias a el sigo aquí y me dio a entender que siempre hay q seguir adelante y no rendirme
2
469",SoyZuk0 ,@g4zuk0,"Nunca voy a olvidar qué fui al hospital psiquiátrico por intento de suicidio y al salir ver esta noticia me pego tan duro que no lo voy a olvidar, Gracias a el sigo aquí y me dio a entender que siempre hay q seguir adelante y no rendirme",Lembo,@Lembo006,"6:00 AM · Feb 19, 2024","Hoy 
@KRUesports
 y 
@G2VALORANT
 guardaron un minuto de silencio en #VCTAmericas en honor a DaveeyS.

Santiago fue el primer colombiano en Tier 1 de Valorant, pieza clave de KRÜ en 2023, un gran jugador que dejó huella en nuestra comunidad. No le olvidamos, siempre presente "
"cctorres
@cctorres7
·
Feb 19
Justo conocí a Kru por el miracle run que se hicieron y me alegre al ver un colombiano. Lastima lo que pasó poco tiempo después.
1
1.5K",cctorres,@cctorres7,Justo conocí a Kru por el miracle run que se hicieron y me alegre al ver un colombiano. Lastima lo que pasó poco tiempo después.,Lembo,@Lembo006,"6:00 AM · Feb 19, 2024","Hoy 
@KRUesports
 y 
@G2VALORANT
 guardaron un minuto de silencio en #VCTAmericas en honor a DaveeyS.

Santiago fue el primer colombiano en Tier 1 de Valorant, pieza clave de KRÜ en 2023, un gran jugador que dejó huella en nuestra comunidad. No le olvidamos, siempre presente "
"Wesley Pereira
@pereirawesley_
·
Feb 19
Sunset e Ascent ainda dá pra G2 tentar algo. Ficou barata essa derrota na Icebox.
45",Wesley Pereira,@pereirawesley_,Sunset e Ascent ainda dá pra G2 tentar algo. Ficou barata essa derrota na Icebox.,Wesley Pereira,@pereirawesley_,"5:58 AM · Feb 19, 2024","É... KRU leva a melhor diante da G2 na Icebox, mapa dos norte-americanos, por 13 a 9. Que partidaça #VCTAmericas"
"Wesley Pereira
@pereirawesley_
·
37m
SIM!! Ele está de volta a uma grande final de campeonato internacional no VALORANT!!

Última vez havia sido em 2022, quando foi campeão do Champions Istambul!!

Agora ele está a uma MD5, contra Gen.G, de conquistar o #VALORANTMasters Madrid.

Tem que respeitar o Sacy!!!
10
9
274
2.9K",Wesley Pereira,@pereirawesley_,"SIM!! Ele está de volta a uma grande final de campeonato internacional no VALORANT!!

Última vez havia sido em 2022, quando foi campeão do Champions Istambul!!

Agora ele está a uma MD5, contra Gen.G, de conquistar o ",Wesley Pereira,@pereirawesley_,"5:58 AM · Feb 19, 2024","É... KRU leva a melhor diante da G2 na Icebox, mapa dos norte-americanos, por 13 a 9. Que partidaça #VCTAmericas"
"day
@drvmf
·
Feb 19
# 6 BAAAAANG
1
697",day,@drvmf,# 6 BAAAAANG,iBUYPOWER,@iBUYPOWER,"5:55 AM · Feb 19, 2024","ANOTHER CRAZY ACE TODAY unlocked by 
@keznitdeuS
!  6TH PC TO GIVE AWAY

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"NaughtyMiroku
@NaughtyMiroku
·
Feb 19
Holy cow these Gamers are Cracked!
287",NaughtyMiroku,@NaughtyMiroku,Holy cow these Gamers are Cracked!,iBUYPOWER,@iBUYPOWER,"5:55 AM · Feb 19, 2024","ANOTHER CRAZY ACE TODAY unlocked by 
@keznitdeuS
!  6TH PC TO GIVE AWAY

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"ImMeister
@ImMeister_
·
Feb 19
my email is one that i no longer have acess to how will we be contacted if we win
375",ImMeister,@ImMeister_,my email is one that i no longer have acess to how will we be contacted if we win,iBUYPOWER,@iBUYPOWER,"5:55 AM · Feb 19, 2024","ANOTHER CRAZY ACE TODAY unlocked by 
@keznitdeuS
!  6TH PC TO GIVE AWAY

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"Rick M
@JustSpecial2
·
Feb 19
1
32",Rick M,@JustSpecial2,,iBUYPOWER,@iBUYPOWER,"5:55 AM · Feb 19, 2024","ANOTHER CRAZY ACE TODAY unlocked by 
@keznitdeuS
!  6TH PC TO GIVE AWAY

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"Tuấn Nguyễn
@Qwerthanksyou
·
Feb 19
888
10",Tuấn Nguyễn,@Qwerthanksyou,888,iBUYPOWER,@iBUYPOWER,"5:55 AM · Feb 19, 2024","ANOTHER CRAZY ACE TODAY unlocked by 
@keznitdeuS
!  6TH PC TO GIVE AWAY

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"Drr_uhh
@YuhSista
·
Feb 19
#UnlockYourAce
119",Drr_uhh,@YuhSista,#UnlockYourAce,iBUYPOWER,@iBUYPOWER,"5:55 AM · Feb 19, 2024","ANOTHER CRAZY ACE TODAY unlocked by 
@keznitdeuS
!  6TH PC TO GIVE AWAY

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"callum
@callum__12
·
Feb 19
the link isn’t loading for me can you help 
@iBUYPOWER
131",callum,@callum__12,the link isn’t loading for me can you help ,iBUYPOWER,@iBUYPOWER,"5:55 AM · Feb 19, 2024","ANOTHER CRAZY ACE TODAY unlocked by 
@keznitdeuS
!  6TH PC TO GIVE AWAY

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"Strafe Esports @ VCT Masters Madrid 
@strafeapp
·
Feb 19
Outstanding play, KRU is looking solid
2
1.4K",Strafe Esports @ VCT Masters Madrid ,@strafeapp,"Outstanding play, KRU is looking solid",VALORANT Esports NA,@valesports_na,"5:53 AM · Feb 19, 2024","A CRAZY ACE 
@keznitdeuS
! #VCTAmericas #UnlockYourAce"
"𝐏𝐫𝐢𝐧𝐞
@theprinxe_
·
Feb 19
Tier F team btw 
1
4
1.4K",𝐏𝐫𝐢𝐧,@theprinxe_,Tier F team btw ,VALORANT Esports NA,@valesports_na,"5:53 AM · Feb 19, 2024","A CRAZY ACE 
@keznitdeuS
! #VCTAmericas #UnlockYourAce"
"DeuS
@jonathan_dohh
·
Feb 19
netu
3
669",DeuS,@jonathan_dohh,netu,VALORANT Esports NA,@valesports_na,"5:53 AM · Feb 19, 2024","A CRAZY ACE 
@keznitdeuS
! #VCTAmericas #UnlockYourAce"
"Matty
@cherry_dustt
·
Feb 19
Lesss goo!! Like and RT to enter giveaway, right?
1
820",Matty,@cherry_dustt,"Lesss goo!! Like and RT to enter giveaway, right?",VALORANT Esports NA,@valesports_na,"5:53 AM · Feb 19, 2024","A CRAZY ACE 
@keznitdeuS
! #VCTAmericas #UnlockYourAce"
"** Kaizen **
@ThatNerdKaizen
·
Feb 19
keznit popping off today? G2 is in for a long series
1
1K",*,@ThatNerdKaizen,keznit popping off today? G2 is in for a long series,VALORANT Esports NA,@valesports_na,"5:53 AM · Feb 19, 2024","A CRAZY ACE 
@keznitdeuS
! #VCTAmericas #UnlockYourAce"
"iBUYPOWER
@iBUYPOWER
·
Feb 19
as long as you enter through the link above and fulfill the other entries, then yes!
4
590",iBUYPOWER,@iBUYPOWER,"as long as you enter through the link above and fulfill the other entries, then yes!",iBUYPOWER,@iBUYPOWER,"5:30 AM · Feb 19, 2024","1 more ACE = 1 more FREE PC to give away  everyone thank 
@ShyyFab
 for the iBUYPOWER Ace  

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"day
@drvmf
·
Feb 19
BAAAAAAANG
427",day,@drvmf,BAAAAAAANG,iBUYPOWER,@iBUYPOWER,"5:30 AM · Feb 19, 2024","1 more ACE = 1 more FREE PC to give away  everyone thank 
@ShyyFab
 for the iBUYPOWER Ace  

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"theunknown
@theunknown666s
·
Feb 19
Not available in UK
61",theunknown,@theunknown666s,Not available in UK,iBUYPOWER,@iBUYPOWER,"5:30 AM · Feb 19, 2024","1 more ACE = 1 more FREE PC to give away  everyone thank 
@ShyyFab
 for the iBUYPOWER Ace  

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"NaughtyMiroku
@NaughtyMiroku
·
Feb 19
Aced to perfection!!
140",NaughtyMiroku,@NaughtyMiroku,Aced to perfection!!,iBUYPOWER,@iBUYPOWER,"5:30 AM · Feb 19, 2024","1 more ACE = 1 more FREE PC to give away  everyone thank 
@ShyyFab
 for the iBUYPOWER Ace  

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"zairmom
@zairmom
·
Feb 19
not in my country
15",zairmom,@zairmom,not in my country,iBUYPOWER,@iBUYPOWER,"5:30 AM · Feb 19, 2024","1 more ACE = 1 more FREE PC to give away  everyone thank 
@ShyyFab
 for the iBUYPOWER Ace  

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"Mito
@KwanbaeC
·
Feb 19
When is the winner getting announced? Is it tmrw?
1
178",Mito,@KwanbaeC,When is the winner getting announced? Is it tmrw?,iBUYPOWER,@iBUYPOWER,"5:30 AM · Feb 19, 2024","1 more ACE = 1 more FREE PC to give away  everyone thank 
@ShyyFab
 for the iBUYPOWER Ace  

enter below for your chance to win!
https://giv.gg/vctamericas-w1

#UnlockYourAce #VCTAmericas 
@valesports_na"
"day
@drvmf
·
Feb 19
ACE BAAAAANG 
@iBUYPOWER
1
471",day,@drvmf,ACE BAAAAANG ,VALORANT Esports NA,@valesports_na,"5:28 AM · Feb 19, 2024","THE ACE FROM 
@ShyyFab
! #VCTAmericas #UnlockYourAce"
"Melu 
@melucherries
·
Feb 19
1
292",Melu ,@melucherries,,VALORANT Esports NA,@valesports_na,"5:28 AM · Feb 19, 2024","THE ACE FROM 
@ShyyFab
! #VCTAmericas #UnlockYourAce"
"badger b
@brockwright
·
Feb 19
LFG!!! #UnlockYourAce
1
383",badger b,@brockwright,LFG!!! ,VALORANT Esports NA,@valesports_na,"5:28 AM · Feb 19, 2024","THE ACE FROM 
@ShyyFab
! #VCTAmericas #UnlockYourAce"
"Gary
@SpoutHandle
·
Feb 19
I still don’t understand how G2 are NA when they were EU 
1
56",Gary,@SpoutHandle,I still don’t understand how G2 are NA when they were EU ,VALORANT Esports NA,@valesports_na,"5:02 AM · Feb 19, 2024","Our newest #VCTAmericas takes the stage for the first time against one of LATAM's most beloved teams!

 
@G2VALORANT
 vs. 
@KRUesports
 
 Icebox/Sunset/Ascent
 http://valorantesports.com"
"Juan
@JuuuaaN_ito
·
Feb 19
2-1 G2 aunque espero equivocarme
1
518",Juan,@JuuuaaN_ito,2-1 G2 aunque espero equivocarme,Lembo,@Lembo006,"4:50 AM · Feb 19, 2024","Llega el esperado debut de 
@KRUesports
 en la #VCTAmericas contra nada más y nada menos que G2.

El año pasado callaron bocas pasando del 0-9 a ganar el LCQ y jugar Champions, ahora Atom tiene un nuevo reto con la incorporación de Shyy y MTA. ¿Predicciones? "
"Robinson Ávila V.
@ravila05
·
Feb 19
Ufff 2-1 para 
@KRUesports
1
632",Robinson Ávila V.,@ravila05,Ufff 2-1 para ,Lembo,@Lembo006,"4:50 AM · Feb 19, 2024","Llega el esperado debut de 
@KRUesports
 en la #VCTAmericas contra nada más y nada menos que G2.

El año pasado callaron bocas pasando del 0-9 a ganar el LCQ y jugar Champions, ahora Atom tiene un nuevo reto con la incorporación de Shyy y MTA. ¿Predicciones? "
"SRX
@srx45886
·
Feb 19
Vamoooooos g2
1
2
503",SRX,@srx45886,Vamoooooos g2,Lembo,@Lembo006,"4:50 AM · Feb 19, 2024","Llega el esperado debut de 
@KRUesports
 en la #VCTAmericas contra nada más y nada menos que G2.

El año pasado callaron bocas pasando del 0-9 a ganar el LCQ y jugar Champions, ahora Atom tiene un nuevo reto con la incorporación de Shyy y MTA. ¿Predicciones? "
"franco
@ffrannco8
·
Feb 19
lo tienen muy favorito a kru, nombre por nombre g2 no es fan inferior como parece…
364",franco,@ffrannco8,"lo tienen muy favorito a kru, nombre por nombre g2 no es fan inferior como parece…",Lembo,@Lembo006,"4:50 AM · Feb 19, 2024","Llega el esperado debut de 
@KRUesports
 en la #VCTAmericas contra nada más y nada menos que G2.

El año pasado callaron bocas pasando del 0-9 a ganar el LCQ y jugar Champions, ahora Atom tiene un nuevo reto con la incorporación de Shyy y MTA. ¿Predicciones? "
"paula
@softfxllsun
·
Feb 19
KRU 2 - 0 G2 se confía
7
635",paula,@softfxllsun,KRU 2 - 0 G2 se confía,Lembo,@Lembo006,"4:50 AM · Feb 19, 2024","Llega el esperado debut de 
@KRUesports
 en la #VCTAmericas contra nada más y nada menos que G2.

El año pasado callaron bocas pasando del 0-9 a ganar el LCQ y jugar Champions, ahora Atom tiene un nuevo reto con la incorporación de Shyy y MTA. ¿Predicciones? "
"Geri
@MsGeri_Maillady
Ad
Pleasantly surprised to be Qualified for #zkLend d؜؜istr؜i؜but؜i؜o؜n on S؜tark؜ne؜t Especially. I Qualified for a t؜o؜ta؜l of 1138 #ZEND Try this easiest quest: https://l2.zklands.app/?twclid=2-6snpgswok086boh8ypz3g00jg
zklend - market - dashboard
From zklands.app
9
61K",Geri,@MsGeri_Maillady,Pleasantly surprised to be Qualified for ,Lembo,@Lembo006,"4:50 AM · Feb 19, 2024","Llega el esperado debut de 
@KRUesports
 en la #VCTAmericas contra nada más y nada menos que G2.

El año pasado callaron bocas pasando del 0-9 a ganar el LCQ y jugar Champions, ahora Atom tiene un nuevo reto con la incorporación de Shyy y MTA. ¿Predicciones? "
"Greatone 
@greatone718
·
Feb 19
GIF
54",Greatone ,@greatone718,,Goldenboy ,@GoldenboyFTW,"4:32 AM · Feb 19, 2024","Good to see Johnny 5 is still employed

(that’s a dated joke for the youth)

#VCTAmericas is live now!"
"MugsTV
@MugsTV
·
Feb 19
GIF
1
109",MugsTV,@MugsTV,,Goldenboy ,@GoldenboyFTW,"4:32 AM · Feb 19, 2024","Good to see Johnny 5 is still employed

(that’s a dated joke for the youth)

#VCTAmericas is live now!"
"G2 VALORANT
@G2VALORANT
·
Feb 19
Thanks for stopping by 
9
521",G2 VALORANT,@G2VALORANT,Thanks for stopping by ,sapphiRe,@sapphiReGG,"3:43 AM · Feb 19, 2024","thanks for the brimmy and ""KRU"" cookies, 
@G2VALORANT
.

observing #VCTAmericas today "
"Mellina van Meurs ♡
@MellinaKong
·
Feb 19
I need one
437",Mellina van Meurs ♡,@MellinaKong,I need one,sapphiRe,@sapphiReGG,"3:43 AM · Feb 19, 2024","thanks for the brimmy and ""KRU"" cookies, 
@G2VALORANT
.

observing #VCTAmericas today "
"fErsinzİljaziq
@crystal84410
·
Feb 22
LMAOO
4",fErsinzİljaziq,@crystal84410,LMAOO,sapphiRe,@sapphiReGG,"3:43 AM · Feb 19, 2024","thanks for the brimmy and ""KRU"" cookies, 
@G2VALORANT
.

observing #VCTAmericas today "
"bluni
@bluni_val
·
Feb 19
Omg WHO is foul hahaha
190",bluni,@bluni_val,Omg WHO is foul hahaha,sapphiRe,@sapphiReGG,"3:43 AM · Feb 19, 2024","thanks for the brimmy and ""KRU"" cookies, 
@G2VALORANT
.

observing #VCTAmericas today "
"mr shit
@poohfps4
·
Feb 19
WHO 
247",mr shit,@poohfps4,WHO ,sapphiRe,@sapphiReGG,"3:43 AM · Feb 19, 2024","thanks for the brimmy and ""KRU"" cookies, 
@G2VALORANT
.

observing #VCTAmericas today "
"LEVIATAN
@LeviatanGG
·
Feb 19
9
759",LEVIATAN,@LeviatanGG,,LEVIATAN,@LeviatanGG,"1:57 AM · Feb 19, 2024",Como va ese domingo ganadores del debut de #VCTAmericas ?
"KRÜ Esports
@KRUesports
·
Feb 18
2
753",KRÜ Esports,@KRUesports,,KRÜ Esports,@KRUesports,"11:52 PM · Feb 18, 2024","Bueno va, paso lista para el partido de hoy!

Dejá un  acá abajo y confirmá tu asistencia para alentar esta tarde a los pibes en nuestro debut en el Kickoff de #VCTAmericas"
"KRÜ Esports
@KRUesports
·
Feb 18
1
645",KRÜ Esports,@KRUesports,,KRÜ Esports,@KRUesports,"11:52 PM · Feb 18, 2024","Bueno va, paso lista para el partido de hoy!

Dejá un  acá abajo y confirmá tu asistencia para alentar esta tarde a los pibes en nuestro debut en el Kickoff de #VCTAmericas"
"perdomixx
@perdomix
·
Feb 19
2
195",perdomixx,@perdomix,,KRÜ Esports,@KRUesports,"11:52 PM · Feb 18, 2024","Bueno va, paso lista para el partido de hoy!

Dejá un  acá abajo y confirmá tu asistencia para alentar esta tarde a los pibes en nuestro debut en el Kickoff de #VCTAmericas"
"vela
@veelaskez
·
Feb 19
14
1.4K",vela,@veelaskez,,KRÜ Esports,@KRUesports,"11:52 PM · Feb 18, 2024","Bueno va, paso lista para el partido de hoy!

Dejá un  acá abajo y confirmá tu asistencia para alentar esta tarde a los pibes en nuestro debut en el Kickoff de #VCTAmericas"
"javomarts
@javomarts___
·
Feb 19
389",javomarts,@javomarts___,,KRÜ Esports,@KRUesports,"11:52 PM · Feb 18, 2024","Bueno va, paso lista para el partido de hoy!

Dejá un  acá abajo y confirmá tu asistencia para alentar esta tarde a los pibes en nuestro debut en el Kickoff de #VCTAmericas"
"Mariel Lluch
@flyoum
·
Feb 19
6
783",Mariel Lluch,@flyoum,,KRÜ Esports,@KRUesports,"11:52 PM · Feb 18, 2024","Bueno va, paso lista para el partido de hoy!

Dejá un  acá abajo y confirmá tu asistencia para alentar esta tarde a los pibes en nuestro debut en el Kickoff de #VCTAmericas"
"Michael Burpoe
@burpski15
·
Feb 18
I feel like Soccer is to League what American Football is to Valo. I like it, in part, for the pacing and the cerebral nature. LoL does have bigger pop off moments, but Valo has more tension moments.
2
80",Michael Burpoe,@burpski15,"I feel like Soccer is to League what American Football is to Valo. I like it, in part, for the pacing and the cerebral nature. LoL does have bigger pop off moments, but Valo has more tension moments.",David Szajnuk,@DSzajnuk,"11:59 AM · Feb 18, 2024",Quick reaction after watching #100T VALORANT and #VCTAmericas for the first time
"Will
@WMont1
·
Feb 18
100T got put in the hardest posible group. 4 or the top 5 teams all in one group. i would rank 100t at 5th in vct rn with LEV being either 3rd or 4th. one thing i do miss from lcs is the time between games tho
2
94",Will,@WMont1,100T got put in the hardest posible group. 4 or the top 5 teams all in one group. i would rank 100t at 5th in vct rn with LEV being either 3rd or 4th. one thing i do miss from lcs is the time between games tho,David Szajnuk,@DSzajnuk,"11:59 AM · Feb 18, 2024",Quick reaction after watching #100T VALORANT and #VCTAmericas for the first time
"Andrew Young
@J_U_K_E_S_v_G
·
Feb 18
I know some people have mixed opinions with icebox, but I swear that map has the most entertaining matches
1
42",Andrew Young,@J_U_K_E_S_v_G,"I know some people have mixed opinions with icebox, but I swear that map has the most entertaining matches",David Szajnuk,@DSzajnuk,"11:59 AM · Feb 18, 2024",Quick reaction after watching #100T VALORANT and #VCTAmericas for the first time
"Jeniel  pax east
@sarcopels
·
Feb 18
Ty!
1
116",Jeniel ,@sarcopels,Ty!,Jeniel ,@sarcopels,"11:39 AM · Feb 18, 2024",Day two of kick//off #VCTAmericas :D
"Huntice
@IntegerTCG
·
Feb 18
Riot should hire you, awesome drawings 
1
129",Huntice,@IntegerTCG,"Riot should hire you, awesome drawings ",Jeniel ,@sarcopels,"11:39 AM · Feb 18, 2024",Day two of kick//off #VCTAmericas :D
"Daniel Kapadia
@ddkesports
·
Feb 18
Can't believe I forgot C9. I'd put them around 7/8 right now. I like the potential for growth this season, and I like this roster for vanity much more than his previous teams.
1
37
4.7K",Daniel Kapadia,@ddkesports,"Can't believe I forgot C9. I'd put them around 7/8 right now. I like the potential for growth this season, and I like this roster for vanity much more than his previous teams.",Daniel Kapadia,@ddkesports,"11:33 AM · Feb 18, 2024","Quick takeaways from DAY 2 of #VCTAmericas 
- LEV & LOUD look like they could be the top 2 teams of the league with this opening form
- 100T look promising. V happy w/ the energy from Boostio & how that impacts the dynamics
- SEN look dangerous as well, better dynamics than last year too

After Day 1 & 2 I feel like my ranking of the teams who have played is:
1. LOUD
2. LEV
3. NRG
4. 100T
5. SEN
6. MIBR
7. FURIA"
"Daniel Kapadia
@ddkesports
·
Feb 18
Woops ty 
607",Daniel Kapadia,@ddkesports,Woops ty ,Daniel Kapadia,@ddkesports,"11:33 AM · Feb 18, 2024","Quick takeaways from DAY 2 of #VCTAmericas 
- LEV & LOUD look like they could be the top 2 teams of the league with this opening form
- 100T look promising. V happy w/ the energy from Boostio & how that impacts the dynamics
- SEN look dangerous as well, better dynamics than last year too

After Day 1 & 2 I feel like my ranking of the teams who have played is:
1. LOUD
2. LEV
3. NRG
4. 100T
5. SEN
6. MIBR
7. FURIA"
